X,Z
860DCDCE,FFFFFFFF
8C4C38F0,FFFFFFFF
97873DF7,FFFFFFFF
90F1ABC8,FFFFFFFF
393A7418,3C9A7C84
33753160,39B12841
736E9143,59AEBF51
374D0AD2,3BA2011D
E86161C9,FFFFFFFF
523B7D3D,491AEA35
C8C10169,FFFFFFFF
469FFC5F,434A6076
BEBA0BBA,FFFFFFFF
940BC002,FFFFFFFF
A3E98E17,FFFFFFFF
34CFE05E,3A66AFCD
FB6347D1,FFFFFFFF
C76DFA85,FFFFFFFF
3F35B18E,3F988071
C9DEA077,FFFFFFFF
85EAADBD,FFFFFFFF
412012CD,408F2425
CE230A96,FFFFFFFF
F4E3ED40,FFFFFFFF
3F03FC8E,3F81FA5D
15DD6312,2AEE10B5
5674272B,4B30C7FB
51DC0977,48ED569A
3FD1418F,3FE77374
B7D08EFD,FFFFFFFF
24A48360,324D3866
80423373,FFFFFFFF
F9444B7F,FFFFFFFF
27D28595,33E82660
44ACED2F,42526706
9B8CF6EC,FFFFFFFF
5881AF18,4C3634C8
0B1EC9A7,258E90AE
9BF39EF4,FFFFFFFF
9B396116,FFFFFFFF
37BD01AA,3BDBF7A8
FDCCC65F,FFFFFFFF
B076CB25,FFFFFFFF
5F02342F,4F8118E3
E09DF47D,FFFFFFFF
FD49A444,FFFFFFFF
781C4065,5C0D6C0B
AF72EB29,FFFFFFFF
15A34A55,2ACC74C8
75A753D0,5ACEF7D8
C7F50FF2,FFFFFFFF
CBE71BB8,FFFFFFFF
2282EE69,31371491
3B6132B3,3DA9C7C1
ADABF5D7,FFFFFFFF
8DB9ACCF,FFFFFFFF
B24DDD8F,FFFFFFFF
3BEA2A5B,3DF4D6E6
BFB6E3C3,FFFFFFFF
CBAB560D,FFFFFFFF
EB705DCA,FFFFFFFF
1CE405F9,2E719B68
F354D806,FFFFFFFF
9D07EF48,FFFFFFFF
370BFEED,3B85DD15
43DCBF69,41EDB8A6
2296B85C,31446DD4
55DB278B,4AECDCA3
BF6D46E1,FFFFFFFF
93936DB2,FFFFFFFF
49662AB0,44ABA4A0
4993AF8C,44C2710E
E13490A7,FFFFFFFF
F36BC0FB,FFFFFFFF
6AB24B4F,5555A498
3D788AE9,3EB25CFF
0CAA2495,2650B3BF
04149108,2209E67F
A69E3853,FFFFFFFF
02505B87,21234F0D
504A613E,4820F2FA
605C1576,5027D765
F5D39F58,FFFFFFFF
E6062772,FFFFFFFF
D3A27AB2,FFFFFFFF
ED6F0B95,FFFFFFFF
6C131675,5609365C
170B8478,2B85A27C
1B627F12,2DAA44DD
F9884CA6,FFFFFFFF
3CFC0F5E,3E7E05BA
EB22C764,FFFFFFFF
48B2491D,4455A347
52CBA9D3,4964564B
4A1479C6,4509DBB4
6982D961,54B705DC
51ABFFA5,48D1D652
3E9EBD04,3F499614
098CEDE4,24BDF11A
5CB6FBBC,4E586F23
2B993D7B,35C61078
F2A7419D,FFFFFFFF
577035D4,4BAF5915
D939ED19,FFFFFFFF
530A09D8,4984ECAC
75D0D4A8,5AE73732
BC87CF74,FFFFFFFF
EE1FAB6F,FFFFFFFF
CF3F0FE0,FFFFFFFF
EDE0E013,FFFFFFFF
5DFE26AA,4EFF12E7
3AAED559,3D538F30
7E65F398,5F2B9014
B866F040,FFFFFFFF
92307F1E,FFFFFFFF
92081EA3,FFFFFFFF
68FCB270,547E57D8
7A3CF778,5D1B8629
147204B8,2A3001B7
554F69AE,4AA2F02A
AC48645B,FFFFFFFF
CB8D3B35,FFFFFFFF
B549AEE2,FFFFFFFF
BBACA4CA,FFFFFFFF
457FA508,42B4E4C6
08516500,2423B6F6
3707F6B5,3B83EBF9
4AA9F4D2,45509672
3BE618B0,3DF2B3F0
FEF3C442,FFFFFFFF
99F9508E,FFFFFFFF
2AA5C772,354E0224
7601D5CC,5B00EA10
BBE51A7E,FFFFFFFF
1FA7AD38,2FCF2F1C
023B0EF8,211ABCA0
A3F04BFC,FFFFFFFF
ABDE5C35,FFFFFFFF
A51CCFEF,FFFFFFFF
B8D8FB0E,FFFFFFFF
B1A969FF,FFFFFFFF
5F479A0E,4F9FD733
D553F936,FFFFFFFF
29D73C8E,34EABC2E
F7641FC6,FFFFFFFF
7CC69049,5E6175CD
8C35742F,FFFFFFFF
1B150002,2D8A19F7
72CC6933,5964C179
53308E15,4996546C
FCF5FB7E,FFFFFFFF
C645776D,FFFFFFFF
CA3AF738,FFFFFFFF
851699FE,FFFFFFFF
B9586083,FFFFFFFF
B2A89D42,FFFFFFFF
6EF9825D,577CBBD9
0B1A692B,258C9629
97B57232,FFFFFFFF
BA499AD2,FFFFFFFF
60C0D45C,505E2E50
38BF6B86,3C5D5E0D
718AFB15,58BC9FCA
32F5C360,397AD452
486C3C4D,442DE426
A50A5478,FFFFFFFF
FC22C4B0,FFFFFFFF
9DCC3A53,FFFFFFFF
8043D18E,FFFFFFFF
CD6A77F8,FFFFFFFF
A404F584,FFFFFFFF
DADBD08C,FFFFFFFF
9F237116,FFFFFFFF
31EEB615,38F7345C
3FEFDEF9,3FF7CDE7
68B91962,5459AE8D
EC84E532,FFFFFFFF
7A45E57C,5D1F2806
B1F16183,FFFFFFFF
0321513D,218FB23F
BA0B340F,FFFFFFFF
0DE26F01,26F0C36C
FADA3AEF,FFFFFFFF
0E0C3411,2705F67A
9858FD06,FFFFFFFF
EFB696D5,FFFFFFFF
F4E5F526,FFFFFFFF
A83966AD,FFFFFFFF
0466A386,222BD1A8
73970DE1,59C4A586
4E232B12,471084AE
35D95B9A,3AEBE393
7950EC97,5CA387DD
B770FE7D,FFFFFFFF
1A87EFB6,2D3A8BFB
040BED81,2205D4C0
1FCB5573,2FE426FA
2C157C99,360A53A8
A36BB442,FFFFFFFF
B984E16E,FFFFFFFF
5926F2F5,4C922EDB
DBD8CE5F,FFFFFFFF
0B12ED5E,25892330
15BF8990,2ADD6F6B
64362DDB,5218B492
C46979F6,FFFFFFFF
7E4DA377,5F223D5F
C32A5402,FFFFFFFF
DA7F974C,FFFFFFFF
578D940B,4BBE60F1
CCEC9746,FFFFFFFF
B9F92056,FFFFFFFF
AA4401B1,FFFFFFFF
C8281292,FFFFFFFF
FDD57BC5,FFFFFFFF
0DB6FC58,26D86F7F
3CF45E6E,3E7A1DE8
2D4CE461,36A1F1ED
4996BA7B,44C46F36
279A1A0C,33C69ED0
730C362E,5985F77D
B48FD67B,FFFFFFFF
428BBCF8,413D232F
56516056,4B23B523
03D6F854,21EA96F6
EB41E378,FFFFFFFF
37D82FEB,3BEB40BD
3289B8CE,393BC498
8B5E3C98,FFFFFFFF
7985B4D3,5CB902A5
6E98A85D,5745B002
FEB80232,FFFFFFFF
DBEF5792,FFFFFFFF
284C873A,3421CD18
6FD7F19E,57EB1ED4
480668F1,44032A73
70B05F91,58547D2E
69B0C554,54D4BA71
BC72985D,FFFFFFFF
C60A48F5,FFFFFFFF
87FCBDAF,FFFFFFFF
90DA4FC1,FFFFFFFF
3A19D89F,3D0C544C
D8370D62,FFFFFFFF
0DC743EE,26E1DBB3
4C9BEE7A,4647CBCC
B01C484B,FFFFFFFF
082FD8A1,24160718
2F03B72B,3781D82E
20E2DA5D,3070FC79
6BD6E954,55EA8EC7
BC0D32EB,FFFFFFFF
957C19BF,FFFFFFFF
FEA7F6C9,FFFFFFFF
E3514587,FFFFFFFF
D17BA511,FFFFFFFF
2D2AA163,3693C935
D6E39601,FFFFFFFF
8CECE411,FFFFFFFF
41D8CFD4,40EB97AE
C55892C4,FFFFFFFF
7D6C79E8,5EADFAD1
9C4097C9,FFFFFFFF
90B6301B,FFFFFFFF
553DDCC8,4A9BE46A
693F7134,549C8A1A
19ADC83B,2CD2EC1E
13AD8A8A,29D2C6AA
54BBFBF5,4A5B5F2A
C5669154,FFFFFFFF
3B9FDB78,3DCA4BA6
A9CBB68F,FFFFFFFF
13B7A5F5,29D8D3B7
5FB524D0,4FD757EE
E5CECCA7,FFFFFFFF
0EEE672D,27770B7D
058C4845,22BD815D
C60ECA1F,FFFFFFFF
4D64F1B7,46AB2FC6
4AF5876A,457AB5B7
FE1050DC,FFFFFFFF
1FABFD8C,2FD1D50A
8046BC07,FFFFFFFF
CAF6371A,FFFFFFFF
DD85200C,FFFFFFFF
E65CECBA,FFFFFFFF
496DD801,44AE7B6A
D8D9123A,FFFFFFFF
E8AA5A29,FFFFFFFF
BB60FD30,FFFFFFFF
3419E932,3A0C5BDB
D00768E3,FFFFFFFF
B4CA5054,FFFFFFFF
6D9A1BC5,56C69FEC
D5322B75,FFFFFFFF
D860B96D,FFFFFFFF
A2996FF5,FFFFFFFF
4A0FCF24,4507ACAC
204D3059,30220FF0
2D825A8C,36B6AD13
FEAD9F87,FFFFFFFF
67F3A271,53F9BDA1
18B789D4,2C58C31C
E91E49FC,FFFFFFFF
DB534891,FFFFFFFF
8A4E7837,FFFFFFFF
FFEC85AA,FFFFFFFF
52845D62,4938146F
97D39DA6,FFFFFFFF
A0FBA8B2,FFFFFFFF
0F6A537B,27AD2FE0
FC2DF37D,FFFFFFFF
D6B4D706,FFFFFFFF
D7566159,FFFFFFFF
531E889E,498E7379
D3E5ACAD,FFFFFFFF
3287FDBB,393A959A
B928E05B,FFFFFFFF
2F0F9EF2,378795EE
7E3EADB6,5F1C3A18
F5952CFF,FFFFFFFF
3679B8F5,3B32C93F
EAA7AC97,FFFFFFFF
7B1C72E2,5D8D82E3
54E02DA4,4A6F8FB4
857F6319,FFFFFFFF
89120048,FFFFFFFF
8BAE3288,FFFFFFFF
31E18D7E,38F04B6A
6FC68E37,57E174A0
02D8D415,216B99FE
D4718584,FFFFFFFF
423BC099,411B0607
06103E28,2307E100
0949B4F2,24A0AE68
8EEE3D90,FFFFFFFF
ECF5090F,FFFFFFFF
18C57A44,2C60D7BF
526A8D96,492D4557
BD9052CE,FFFFFFFF
0BEEF7DA,25F75668
B17F486E,FFFFFFFF
D2ECE990,FFFFFFFF
DF64F31C,FFFFFFFF
CCA3BF99,FFFFFFFF
D382AF00,FFFFFFFF
B9713DB4,FFFFFFFF
640F2574,52075C89
848215A0,FFFFFFFF
3F41BA42,3F9D7896
FBAE7569,FFFFFFFF
F1981CA8,FFFFFFFF
4E63B137,472AB7C9
74AA1EEF,5A50B048
6CC0A21C,565E115B
58AF0CAC,4C53B0A6
7989C90F,5CBBCFAD
FBA99951,FFFFFFFF
6D1975CD,568C2733
55775DF4,4AB1F0E1
8539DC04,FFFFFFFF
18B7990B,2C58CC18
1A8CC9DE,2D3DD8D2
EA229CE6,FFFFFFFF
6223DC24,5110D303
5BC5D1F4,4DE109A5
49557A0A,44A54D85
D69DC74C,FFFFFFFF
E42A4D27,FFFFFFFF
5A8B997F,4D3D0B2C
28664F3D,342BB240
DF6A5504,FFFFFFFF
388ADCE6,3C3C8B4E
15658AA7,2AAB68EA
CE499973,FFFFFFFF
FB510BD4,FFFFFFFF
1862C1D0,2C2A5DF2
014EDAE8,20A2B80C
AA09ECB0,FFFFFFFF
37C0842B,3BDE0019
ED1CEEDE,FFFFFFFF
28DD8ABB,346E2607
E8213005,FFFFFFFF
622FA8A1,5115F29D
6F311313,57968D00
66692757,532CC0D2
90515DED,FFFFFFFF
A2853879,FFFFFFFF
D4DC0DEC,FFFFFFFF
ED6A098F,FFFFFFFF
F65B94B2,FFFFFFFF
C0F86252,FFFFFFFF
3976295D,3CB181C1
27986A6B,33C587E3
11EACDEC,28F52C5A
87AB3183,FFFFFFFF
C0D78E64,FFFFFFFF
A2D80A61,FFFFFFFF
458342C5,42B74F82
38FC844B,3C7E409E
AF235365,FFFFFFFF
F0902F44,FFFFFFFF
3D0D04D0,3E865A0F
69968547,54C44C88
B112A093,FFFFFFFF
C96DD333,FFFFFFFF
5EAA3BA0,4F50C1E1
920EFDD9,FFFFFFFF
7A167D73,5D0ACA4B
2A4D321F,352210A3
ACB27D60,FFFFFFFF
03876519,21BA2CC7
ED4A3D20,FFFFFFFF
6C397555,561A12D5
2820ECBC,340F8574
207D6905,303419F4
7E1C2D38,5F0D635E
92C9C09C,FFFFFFFF
CAC40275,FFFFFFFF
4D54488C,46A4D713
8AB3CA07,FFFFFFFF
1DA297C5,2ECC04E0
16631443,2B2A7CE8
B7665876,FFFFFFFF
CDEEE4B7,FFFFFFFF
A6DBFFBD,FFFFFFFF
872E32D4,FFFFFFFF
B7E75D7A,FFFFFFFF
8D1FB638,FFFFFFFF
1513E418,2A899625
AB90A8C5,FFFFFFFF
932DCC67,FFFFFFFF
9374A5DA,FFFFFFFF
56FBA984,4B7DD262
DD717301,FFFFFFFF
98D5C9A9,FFFFFFFF
F9077228,FFFFFFFF
EED773A1,FFFFFFFF
63D5FE27,51EA0E4E
B38F9A7B,FFFFFFFF
A3D5C3FA,FFFFFFFF
66DC8E55,536D9E38
0B533ECC,25A46FC5
F7A53B88,FFFFFFFF
E474173F,FFFFFFFF
1D14EDB3,2E8A117A
20AC04EE,3051D98B
278E2B6B,33BEC69D
978E517F,FFFFFFFF
58C26F43,4C5F1A8C
9C3C9CC9,FFFFFFFF
F0156FBC,FFFFFFFF
39AEF9A0,3CD3A521
51E7287D,48F3431E
B8F6E22A,FFFFFFFF
E3AE2E81,FFFFFFFF
228DEAD3,313E9B41
06421BD5,231DA039
764069A8,5B1CEF8D
D586772D,FFFFFFFF
F28978AA,FFFFFFFF
32597174,3926D4D8
1534249A,2A97D97F
FEBC6727,FFFFFFFF
7ECF1411,5F663E55
EBB90F63,FFFFFFFF
A5671FEC,FFFFFFFF
60E93B24,507459B7
4816B019,440AE1A4
3976B0C6,3CB1B28C
B76C8003,FFFFFFFF
DB154F2A,FFFFFFFF
B551F7AF,FFFFFFFF
A6CD9696,FFFFFFFF
CADFC6C5,FFFFFFFF
33E1837E,39F04617
73496808,59A08FC2
E6D5A9DF,FFFFFFFF
E743FE2E,FFFFFFFF
93C61D7A,FFFFFFFF
61B1F9FA,50D573D8
C1CF2E0F,FFFFFFFF
37C94BFD,3BE301AF
DF7A556C,FFFFFFFF
21DE9769,30EEB644
9FBCDD78,FFFFFFFF
07FFE0C8,23FFF063
1E3563C1,2F185FC7
1B348F03,2D980652
A0AF36AC,FFFFFFFF
3873B6AF,3C309F3D
087E74E7,2434790D
99D1723F,FFFFFFFF
581553FF,4C0A40DD
AE697916,FFFFFFFF
F1978AF0,FFFFFFFF
777D6050,5BB416DC
6898E566,5445D783
517AA674,48B31E2F
C6CB55D4,FFFFFFFF
0267BB4E,212C39C0
E0D655E4,FFFFFFFF
529C46C4,49480454
09A2628C,24CBE379
1DE83FD0,2EF3D5EB
95FB5A70,FFFFFFFF
535F368A,49A907C7
6BD1B702,55E7B45E
5447417B,4A1FB3B8
A1CE6BF8,FFFFFFFF
E07DAE48,FFFFFFFF
34E9DDA3,3A74AEC7
5F13D8DA,4F8990EA
A19BB0BF,FFFFFFFF
FACEDC76,FFFFFFFF
757ED6B8,5AB49BB9
EAAD7293,FFFFFFFF
4912706D,4488E8D5
7586A4F3,5AB9A87C
5737C1DA,4B995D86
5D30B20D,4E9663BB
C4F905E7,FFFFFFFF
708C49BB,583D825A
A4E05EE7,FFFFFFFF
E86A11A0,FFFFFFFF
F0763B51,FFFFFFFF
4AE698B8,4572F76C
B6A659B0,FFFFFFFF
F2CB6B36,FFFFFFFF
8AEB989C,FFFFFFFF
AF3DB3A4,FFFFFFFF
319AB4A1,38C70255
B725D2C4,FFFFFFFF
807531AB,FFFFFFFF
3B1D20B6,3D8DD16B
41D0B4BF,40E72587
43E1B3CA,41F05FD0
DBB8075E,FFFFFFFF
E017C54A,FFFFFFFF
8638C00A,FFFFFFFF
5DCF1260,4EE63D65
F7DCA990,FFFFFFFF
72582938,592656BE
CDF80D13,FFFFFFFF
6C09A0E6,5604BA1B
583E9433,4C1C2FA4
9A575491,FFFFFFFF
D9F9BF83,FFFFFFFF
74E5F93D,5A72A359
2D6C6F46,36ADF6E7
ADC2A7D6,FFFFFFFF
B21B190C,FFFFFFFF
F8E62AAF,FFFFFFFF
1B9D9742,2DC8DB37
6D10C6A6,5688213B
8DE34694,FFFFFFFF
AA9826A2,FFFFFFFF
A34FB3AE,FFFFFFFF
577A2822,4BB2F107
4E881024,473AA23A
7A4C7A7F,5D21C80F
26C9F61F,33636189
0427177F,22123ED9
D1B0FC3A,FFFFFFFF
2D241764,3690ED30
EBA4E99E,FFFFFFFF
6EFEB782,577F5B8C
4FF0225E,47F7F0B4
CC1DD002,FFFFFFFF
90272307,FFFFFFFF
779E813B,5BC9701B
8EE808C6,FFFFFFFF
C15301A8,FFFFFFFF
9B70BBC0,FFFFFFFF
8BE5E013,FFFFFFFF
59094D07,4C8491A3
44A8965C,424FBEF3
0423FC77,2210E14B
847D3232,FFFFFFFF
1FF263BF,2FF91A14
0537C008,22995CC4
E13B2BE9,FFFFFFFF
481D8419,440DFE3D
B35FD8FE,FFFFFFFF
64C682E9,52616E35
BCFC9892,FFFFFFFF
C83F884C,FFFFFFFF
985E5E4C,FFFFFFFF
093C7BFF,249B5351
93315162,FFFFFFFF
C581191F,FFFFFFFF
78000583,5C0002C1
8300FBF6,FFFFFFFF
9A311A1B,FFFFFFFF
5D307DD1,4E964D7F
DC14ED62,FFFFFFFF
2146CA11,309F83D6
03644611,21AAEF8D
35AAABAC,3AD10689
2917EE5E,348B7402
D8607A78,FFFFFFFF
1F2954D7,2F9338EC
3F5CDB39,3FA822BC
8A2A02DD,FFFFFFFF
8B1DFB5B,FFFFFFFF
978AE25C,FFFFFFFF
47408940,439CFC6F
B4AAA2B5,FFFFFFFF
9B0A6384,FFFFFFFF
A9900A6D,FFFFFFFF
EDDDA242,FFFFFFFF
68C0E7FA,545E399D
E7C928D5,FFFFFFFF
5DE73E7D,4EF34EB1
3E1DF17D,3F0E2F83
B5F107BB,FFFFFFFF
D5F13F02,FFFFFFFF
2A91ED31,354147B4
471E4F8E,438E59D4
BBA6488D,FFFFFFFF
9F34C2A3,FFFFFFFF
98721CAD,FFFFFFFF
12FB3E59,297D9C51
8C9E4883,FFFFFFFF
D77EE6BE,FFFFFFFF
48C4FD8D,446090B4
63819887,51B624ED
2332F19F,319757E6
3A7EC624,3D3495D9
68AB9CE1,54519A0A
7545ECB1,5A9F2AEC
81C1AFBA,FFFFFFFF
A5814654,FFFFFFFF
3E5B4631,3F278849
8006D4BC,FFFFFFFF
FCC216DC,FFFFFFFF
FEEA00E1,FFFFFFFF
57D36E2A,4BE8A67A
A58CD768,FFFFFFFF
F7083C32,FFFFFFFF
B488A4CA,FFFFFFFF
7221798D,590FC432
192791A1,2C927442
69655325,54AB542F
4CAF836D,4653F868
54F91AB4,4A7C8753
8FE8CA12,FFFFFFFF
323D8CC4,391BC38D
9BFECF32,FFFFFFFF
E98EA872,FFFFFFFF
6202C472,51016054
5BA5986B,4DCDE4EA
3CD2D06B,3E684FA0
42B5A33F,4157A308
24DF41CE,326F1191
876F3C33,FFFFFFFF
CDF264B7,FFFFFFFF
BC268D27,FFFFFFFF
5B1D75B4,4D8DF7C0
FC0ECA56,FFFFFFFF
A1894FC0,FFFFFFFF
418906F8,40BB4B37
99AB0900,FFFFFFFF
FDA68FA0,FFFFFFFF
B2B83113,FFFFFFFF
750EEF37,5A8742E1
10562BC7,28259247
605BD25E,5027BDCD
5CB99219,4E59F57D
987EA387,FFFFFFFF
E2E79477,FFFFFFFF
EAC556D6,FFFFFFFF
DD686A62,FFFFFFFF
EE731BF7,FFFFFFFF
05130953,2289303C
B2087286,FFFFFFFF
7345F71A,599F2F1B
43D169A2,41E7899C
C690FE34,FFFFFFFF
6791CB9A,53C13174
55579237,4AA61C9A
9FD9B9A6,FFFFFFFF
F695B4E1,FFFFFFFF
D904A9B1,FFFFFFFF
DDAB259A,FFFFFFFF
46E31121,4371198E
DCA8D803,FFFFFFFF
9C845BC2,FFFFFFFF
21A8D847,30CFE78D
F73AE560,FFFFFFFF
97189E36,FFFFFFFF
F3BF7C77,FFFFFFFF
B4CD9216,FFFFFFFF
07F94A7B,23FC9F8A
C0DE495F,FFFFFFFF
A923CE10,FFFFFFFF
889D938E,FFFFFFFF
17DF0971,2BEEF361
1E2DEB9F,2F153434
4DB7C492,46D8E5C9
F659D312,FFFFFFFF
627FA3AF,5134E44C
7A7B7755,5D3368C2
FA0CC6DD,FFFFFFFF
C3E5A000,FFFFFFFF
55CFCB5A,4AE6A424
8C50E6F1,FFFFFFFF
3E18F00C,3F0BEA12
40E6CE5A,407313AC
4C831385,46372E81
AEFDB21C,FFFFFFFF
F289099F,FFFFFFFF
B11DA6B3,FFFFFFFF
46E11692,43700C09
848BEDA9,FFFFFFFF
0C424F14,261DB506
EC912E39,FFFFFFFF
C7BEF788,FFFFFFFF
8A5464CC,FFFFFFFF
3D6057FD,3EA9753B
6873B723,54309F67
6FDDD7D5,57EE4F74
32164427,390AAFDD
B2034C5F,FFFFFFFF
09784C0B,24B2466F
631C4428,518D6DBF
C39E2FDC,FFFFFFFF
39D00483,3CE6C3DB
6031EBD5,5016E909
5E958A7B,4F43A8BA
73685831,59AC7403
6F04AE29,578251B3
57920299,4BC155E0
90F4333B,FFFFFFFF
4CCAF798,4663F24C
52AD8EB1,4952C930
F899F4B3,FFFFFFFF
EA504F4E,FFFFFFFF
CCC6D43F,FFFFFFFF
74DFE147,5A6F66E4
64486E11,52202C00
650A49E8,52850B80
73F817CE,59FC03F7
4242C850,411DE631
E9DF3A03,FFFFFFFF
EC9C87EE,FFFFFFFF
C4A5F4F9,FFFFFFFF
D5787D06,FFFFFFFF
428E7E82,413EFE54
9028142F,FFFFFFFF
85FF660B,FFFFFFFF
7A813048,5D35DB9D
A96ED321,FFFFFFFF
5FDAFD86,4FECC5ED
BCC120AB,FFFFFFFF
7B9A5388,5DC6C3D8
21BD01F8,30DBF7D6
9E344275,FFFFFFFF
6B212DBD,558FA26E
F02B734D,FFFFFFFF
47C2D395,43DF5413
FB6B1087,FFFFFFFF
8D89C016,FFFFFFFF
250EC179,32872D3B
1F8EE25F,2FBF4136
F22ED3ED,FFFFFFFF
B484DA68,FFFFFFFF
484C3B57,4421AF11
6D9BA52E,56C79CD1
E5B1E4B6,FFFFFFFF
48F7E266,447BE8D5
3243845A,391E3256
E7722F51,FFFFFFFF
D4003AC9,FFFFFFFF
9A6FE49B,FFFFFFFF
47157103,438A4E4B
5C91C54C,4E412D46
5C26BB82,4E121692
E60A640B,FFFFFFFF
114BC263,28A17F29
635EDC75,51A8E5A8
8C83B529,FFFFFFFF
CCA22B38,FFFFFFFF
7F643D02,5FAAEC29
0265FDAA,212B93D5
624472AF,511E92A5
9AC6B225,FFFFFFFF
5213B38E,49097F8F
AC5BB887,FFFFFFFF
2CA458E5,364D1DE5
4E776501,4731F36A
FBA60882,FFFFFFFF
7840637A,5C1CED08
DA65DEC7,FFFFFFFF
F884FC7F,FFFFFFFF
6AFD68B0,557EB380
807C2F63,FFFFFFFF
2DE3E9AC,36F18C69
62BF92BB,515D74B8
1335F91D,29989E76
64222E9F,521014B7
687AEE06,543337C0
FD50EF01,FFFFFFFF
26B04DE1,33547286
4D963152,46C415C1
31FF68DF,38FFB464
C9CEC20F,FFFFFFFF
183953A9,2C1A04D8
31FDF951,38FEFC24
3CF4F285,3E7A69A6
162315E8,2B107B4E
13FA4A75,29FD211B
B7BD0123,FFFFFFFF
143C4DE0,2A1B404F
B66D48C5,FFFFFFFF
AE8E1A3D,FFFFFFFF
A0A6A02E,FFFFFFFF
757A48F9,5AB2FCC5
8C72AC0A,FFFFFFFF
543C7855,4A1B51CE
67816192,53B5FE4A
DC9A0589,FFFFFFFF
57ED9AB8,4BF6A178
6F3BD9DA,579B1073
1FA49B8E,2FCD477A
1502BB82,2A815BE8
5FDF0C4A,4FEEF4E8
ED409CCF,FFFFFFFF
554E49CD,4AA27EF0
76CA6861,5B63A1D2
0066BA83,202BDA38
B3E95E19,FFFFFFFF
51FC68C0,48FE32C0
110031CC,288018E3
CF186118,FFFFFFFF
3FD4D975,3FE96E05
1319E6CB,298C5AC3
9CCAA936,FFFFFFFF
7EBC84E3,5F5BAF01
5D21E52A,4E8FF412
8ABDF689,FFFFFFFF
E611FB47,FFFFFFFF
173719A4,2B991744
257B37D6,32B3521A
399BC217,3CC7AF5A
EB15C5FC,FFFFFFFF
EB0A8D16,FFFFFFFF
FFF1889E,FFFFFFFF
BA912F91,FFFFFFFF
77A05ED7,5BCA9EB4
4051B578,4023D668
4BC6BD4A,45E18F58
56582DDD,4B265887
BE9EA4A9,FFFFFFFF
EBE68935,FFFFFFFF
EDE6FA0C,FFFFFFFF
1EDF6093,2F6F220A
F230B500,FFFFFFFF
BB432556,FFFFFFFF
3465D467,3A2B8471
EE8E4326,FFFFFFFF
490B16D8,44856DF1
42640522,412AD73C
43F6795E,41FB3120
642B51F9,5214159A
253325D1,32976DF7
9E079C2F,FFFFFFFF
AEFD80DA,FFFFFFFF
A404029E,FFFFFFFF
5E03C8AD,4F01E0CF
E26FCAE4,FFFFFFFF
D265DD5B,FFFFFFFF
EADC00E3,FFFFFFFF
B0C598AF,FFFFFFFF
4BFA5619,45FD26FE
E6D1FE79,FFFFFFFF
CFEC06C5,FFFFFFFF
1865DAE6,2C2B86DD
DD2CD1C6,FFFFFFFF
7C75E034,5E31675E
BE21E900,FFFFFFFF
ED7673A8,FFFFFFFF
200F8878,30078B51
1A11D61E,2D08A0A0
B169FC7A,FFFFFFFF
D0DAF346,FFFFFFFF
44772AC4,4231DE77
6B3976D0,559A1373
D7A8E829,FFFFFFFF
B2D4DF7B,FFFFFFFF
8EF5CE75,FFFFFFFF
5DE94E8F,4EF463E2
97C706B8,FFFFFFFF
20BAE3ED,305ABB88
E4F24E72,FFFFFFFF
9E60BC9A,FFFFFFFF
C2197DBB,FFFFFFFF
041FF1D2,220F1565
D5F0E583,FFFFFFFF
D34C0915,FFFFFFFF
17B3FFEC,2BD6A98F
A07C892F,FFFFFFFF
C6833767,FFFFFFFF
6F04D624,57826554
DA700EE8,FFFFFFFF
D42034E6,FFFFFFFF
9B8A4668,FFFFFFFF
3CE50B8C,3E7225D5
E572389F,FFFFFFFF
063BB3E3,231B00C7
08046DE0,2402321D
A43ED069,FFFFFFFF
923AE060,FFFFFFFF
BCD35DF9,FFFFFFFF
8A1D24EF,FFFFFFFF
5484C0F9,4A3859A2
C07E1D76,FFFFFFFF
F7A1D762,FFFFFFFF
F2E0E138,FFFFFFFF
60F302D0,50796BC3
94E505F8,FFFFFFFF
93808BA6,FFFFFFFF
3A2E65E6,3D15689E
028417E4,2137E417
7AEF2B90,5D777129
648E98BE,523F0FE8
74B34896,5A563C21
F4DDCCA4,FFFFFFFF
6F055212,5782A21A
A85C1F20,FFFFFFFF
5A02C187,4D015EE2
BE1E336F,FFFFFFFF
1C3FB5C6,2E1CA620
F4B5304D,FFFFFFFF
77817F0C,5BB61304
C9FADC7B,FFFFFFFF
3917AC0B,3C8B558E
8EAC5EC0,FFFFFFFF
0BB93CCF,25D9C360
6924BE09,549136B5
38AEC189,3C538333
ACE8454F,FFFFFFFF
912E8019,FFFFFFFF
01F13958,20F88090
8C510C90,FFFFFFFF
409A9EC0,4046F442
A64CD738,FFFFFFFF
58BC17BD,4C5B6F5F
C3378787,FFFFFFFF
342B3E81,3A140D30
93F70F5C,FFFFFFFF
C80A4AEA,FFFFFFFF
49887BB4,44BAEBF1
C2578188,FFFFFFFF
F52385E0,FFFFFFFF
7393E63B,59C2950B
DD43EB6B,FFFFFFFF
58CEF47E,4C662CC7
E35C08C9,FFFFFFFF
6D90780A,56C04FF6
FBE11799,FFFFFFFF
351CD8E3,3A8DB0FD
B7D54B0C,FFFFFFFF
C9E8ED74,FFFFFFFF
9947E935,FFFFFFFF
48270697,44123773
026B602A,212D930D
3C29EA22,3E1379C4
57B83D4C,4BD92CFC
